contestId,index,name,type,tags,problem-description,input-specification,output-specification,demo-input,demo-output,note,verdict,code,ai_generated_code
217,A,Ice Skating,PROGRAMMING,"['brute force', 'dfs and similar', 'dsu', 'graphs']","Bajtek is learning to skate on ice. He's a beginner, so his only mode of transportation is pushing off from a snow drift to the north, east, south or west and sliding until he lands in another snow drift. He has noticed that in this way it's impossible to get from some snow drifts to some other by any sequence of moves. He now wants to heap up some additional snow drifts, so that he can get from any snow drift to any other one. He asked you to find the minimal number of snow drifts that need to be created.

We assume that Bajtek can only heap up snow drifts at integer coordinates.","The first line of input contains a single integer *n* (1<=≤<=*n*<=≤<=100) — the number of snow drifts. Each of the following *n* lines contains two integers *x**i* and *y**i* (1<=≤<=*x**i*,<=*y**i*<=≤<=1000) — the coordinates of the *i*-th snow drift.

Note that the north direction coinсides with the direction of *Oy* axis, so the east direction coinсides with the direction of the *Ox* axis. All snow drift's locations are distinct.",Output the minimal number of snow drifts that need to be created in order for Bajtek to be able to reach any snow drift from any other one.,"['2\n2 1\n1 2\n', '2\n2 1\n4 1\n']","['1\n', '0\n']",none,WRONG_ANSWER,"def b(u):
  if d[u] != u:
    d[u] = b(d[u])
  return d[u]

def f(u, v):
  g = b(u)
  h = b(v)
  if u[0] == v[0] and u[1] == v[1]:
    return
  global a
  a -= 1
  if e[g] > e[h]:
    d[h] = g
  elif e[g] < e[g]:
    d[g] = h
  else:
    d[g] = h
    e[h] += 1
  
  
n = int(input())
c = []

a = n

for i in range(n):
  x, y = map(int, input().split())
  c.append((x, y))
  
d = {(x, y) : (x, y) for x, y in c}
e = {(x, y): 0 for x, y in c}

for i in range(len(c) - 1):
  for j in range(i + 1, len(c)):
    if c[i][0] == c[j][0] or c[i][1] == c[j][1]:
      f(c[i], c[j])

print(a - 1)","def a(n, f):

    g = set()
    h = set()

    for x, y in f:
        g.add(x)
        h.add(y)

    e = min(len(g), len(h))
    
    return e

c = [
    (2, [(2, 1), (1, 2)]),
    (2, [(2, 1), (4, 1)])
]

d = []
for n, b in c:
    d.append(a(n, b))

print(d)"
767,A,Snacktower,PROGRAMMING,"['data structures', 'implementation']","According to an old legeng, a long time ago Ankh-Morpork residents did something wrong to miss Fortune, and she cursed them. She said that at some time *n* snacks of distinct sizes will fall on the city, and the residents should build a Snacktower of them by placing snacks one on another. Of course, big snacks should be at the bottom of the tower, while small snacks should be at the top.

Years passed, and once different snacks started to fall onto the city, and the residents began to build the Snacktower.

However, they faced some troubles. Each day exactly one snack fell onto the city, but their order was strange. So, at some days the residents weren't able to put the new stack on the top of the Snacktower: they had to wait until all the bigger snacks fell. Of course, in order to not to anger miss Fortune again, the residents placed each snack on the top of the tower immediately as they could do it.

Write a program that models the behavior of Ankh-Morpork residents.","The first line contains single integer *n* (1<=≤<=*n*<=≤<=100<=000) — the total number of snacks.

The second line contains *n* integers, the *i*-th of them equals the size of the snack which fell on the *i*-th day. Sizes are distinct integers from 1 to *n*.","Print *n* lines. On the *i*-th of them print the sizes of the snacks which the residents placed on the top of the Snacktower on the *i*-th day in the order they will do that. If no snack is placed on some day, leave the corresponding line empty.","['3\n3 1 2\n', '5\n4 5 1 2 3\n']","['3\n\xa0\n2 1', '5 4\n\xa0\n\xa0\n3 2 1\n']","In the example a snack of size 3 fell on the first day, and the residents immediately placed it. On the second day a snack of size 1 fell, and the residents weren't able to place it because they were missing the snack of size 2. On the third day a snack of size 2 fell, and the residents immediately placed it. Right after that they placed the snack of size 1 which had fallen before.",WRONG_ANSWER,"g = int(input())

j = input().split("" "")
a = [None for int in j]

def d(k, c):
    k, c = max(k, c), min(k, c)

    h = [str(x) for x in range(k, c - 1, -1)]

    i = ' '.join(h)
    
    return i

b = g

for e, f in enumerate(j):
    if (int(f) >= (int(g) - e)):
        a[e] = d(int(b), abs(int(f)  - int(int(g) - int(f))))
        b = int(f) - 1
    else:
        a[e] = None

for i, f in enumerate(a):
    if (f == None):
        print("""")
    else:
        print(f)","def a(n, g):

    c = n

    i = set()

    for h in g:
        i.add(h)

        f = []
        while c in i:
            f.append(c)
            i.remove(c)
            c -= 1

        print("" "".join(map(str, sorted(f, reverse=True))))

e = ['3\n3 1 2\n', '5\n4 5 1 2 3\n']
for b in e:
    d = b.strip().split('\n')
    n = int(d[0])
    g = list(map(int, d[1].split()))
    a(n, g)"
26,A,Almost Prime,PROGRAMMING,['number theory'],"A number is called almost prime if it has exactly two distinct prime divisors. For example, numbers 6, 18, 24 are almost prime, while 4, 8, 9, 42 are not. Find the amount of almost prime numbers which are between 1 and *n*, inclusive.",Input contains one integer number *n* (1<=≤<=*n*<=≤<=3000).,"Output the amount of almost prime numbers between 1 and *n*, inclusive.","['10\n', '21\n']","['2\n', '8\n']",none,WRONG_ANSWER,"def a(n) : 
	if (n <= 1) : 
		return False
	if (n <= 3) : 
		return True
	if (n % 2 == 0 or n % 3 == 0) : 
		return False
	i = 5
	while(i * i <= n) : 
		if (n % i == 0 or n % (i + 2) == 0) : 
			return False
		i = i + 6
	return True

n=int(input())
s=int(n**(1/2))
c=[]
b=[]
for i in range(1,n+1):
    if a(i):
        c.append(i)
s=0
t=0
for y in range(6,n+1):
    for j in range(int(y**(1/2))+1):
        if y%c[j]==0:
            s+=1
    if s==2:
        t+=1
    s=0
print(t)","def n(h):
    """"""Return a list of booleans indicating if numbers are primes up to max_num""""""
    f = [True] * (h + 1)
    f[0] = f[1] = False
    for o in range(2, int(h**0.5) + 1):
        if f[o]:
            for i in range(o*o, h + 1, o):
                f[i] = False
    return f

def b(n):
    """"""Return the count of numbers with exactly two distinct prime divisors in the range 1 to n""""""
    f = n(n)

    j = [0] * (n + 1)
    for i in range(2, n + 1):
        if not f[i]:
            continue
        for i in range(i, n + 1, i):
            j[i] += 1

    a = 0
    for i in range(1, n + 1):
        if j[i] == 2:
            a += 1
    return a

def k(e):
    """"""Process input list and return the corresponding results""""""
    m = []
    for g in e:
        n = int(g.strip())
        l = b(n)
        m.append(f""{l}\n"")
    return m

c = ['10\n', '21\n']
d = k(c)
print(d)"
7,D,Palindrome Degree,PROGRAMMING,"['hashing', 'strings']","String *s* of length *n* is called *k*-palindrome, if it is a palindrome itself, and its prefix and suffix of length  are (*k*<=-<=1)-palindromes. By definition, any string (even empty) is 0-palindrome.

Let's call the palindrome degree of string *s* such a maximum number *k*, for which *s* is *k*-palindrome. For example, ""abaaba"" has degree equals to 3.

You are given a string. Your task is to find the sum of the palindrome degrees of all its prefixes.","The first line of the input data contains a non-empty string, consisting of Latin letters and digits. The length of the string does not exceed 5·106. The string is case-sensitive.",Output the only number — the sum of the polindrome degrees of all the string's prefixes.,"['a2A\n', 'abacaba\n']","['1', '6']",none,WRONG_ANSWER,"b=input()
def c(b):
    l=len(b)
    if l==1:
        return 1
    for i in range(l//2):
        if b[i]!=b[l-1-i]:
            return 0
    return l//2

a=0
l=len(b)
while l>0:
    d=c(b)
    if d==0:
        print(1)
        exit(0)
    a+=d
    l=l//2
    b=b[:l]
print(a+1)","def b(s):
    """"""Check if a given string s is a palindrome.""""""
    return s == s[::-1]

def d(s):
    """"""Calculate the palindrome degree of a string s.""""""
    n = len(s)
    k = 0

    while k < n:

        if b(s[:k+1]) and b(s[-(k+1):]):
            k += 1
        else:
            break

    return k

def f(s):
    """"""Calculate the sum of palindrome degrees of all prefixes of s.""""""
    g = 0

    for i in range(1, len(s) + 1):
        e = s[:i]

        g += d(e)

    return g

a = ['a2A', 'abacaba']
c = [f(s) for s in a]
print(c)"
835,A,Key races,PROGRAMMING,['math'],"Two boys decided to compete in text typing on the site ""Key races"". During the competition, they have to type a text consisting of *s* characters. The first participant types one character in *v*1 milliseconds and has ping *t*1 milliseconds. The second participant types one character in *v*2 milliseconds and has ping *t*2 milliseconds.

If connection ping (delay) is *t* milliseconds, the competition passes for a participant as follows: 
 1.  Exactly after *t* milliseconds after the start of the competition the participant receives the text to be entered. 1.  Right after that he starts to type it. 1.  Exactly *t* milliseconds after he ends typing all the text, the site receives information about it. 
The winner is the participant whose information on the success comes earlier. If the information comes from both participants at the same time, it is considered that there is a draw.

Given the length of the text and the information about participants, determine the result of the game.","The first line contains five integers *s*, *v*1, *v*2, *t*1, *t*2 (1<=≤<=*s*,<=*v*1,<=*v*2,<=*t*1,<=*t*2<=≤<=1000) — the number of characters in the text, the time of typing one character for the first participant, the time of typing one character for the the second participant, the ping of the first participant and the ping of the second participant.","If the first participant wins, print ""First"". If the second participant wins, print ""Second"". In case of a draw print ""Friendship"".","['5 1 2 1 2\n', '3 3 1 1 1\n', '4 5 3 1 5\n']","['First\n', 'Second\n', 'Friendship\n']","In the first example, information on the success of the first participant comes in 7 milliseconds, of the second participant — in 14 milliseconds. So, the first wins.

In the second example, information on the success of the first participant comes in 11 milliseconds, of the second participant — in 5 milliseconds. So, the second wins.

In the third example, information on the success of the first participant comes in 22 milliseconds, of the second participant — in 22 milliseconds. So, it is be a draw.",RUNTIME_ERROR,"import math,string,itertools,fractions,heapq,collections,re,array,bisect,i,random,time,queue,copy,numpy

i.setrecursionlimit(10**7)
f=10**20
h=10**9+7
d=[(-1,0),(0,1),(1,0),(0,-1)]
e=[(-1,0),(-1,1),(0,1),(1,1),(1,0),(1,-1),(0,-1),(-1,-1)]

def a(): return [int(x) for x in i.stdin.readline().split()]
def b(): return [int(x)-1 for x in i.stdin.readline().split()]
def I(): return int(i.stdin.readline())
def c(): return i.stdin.readline().split()
def S(): return input()

def g():
  a,b,c,d,e=a()
  x=a*b+2*d
  y=a*c+2*e

  if x==y:
    return 'Friendship'
  elif x<y:
    return 'First'
  return 'Second'

print(g())","def a(s, j, k, f, g):

    h = s * j + 2 * f

    i = s * k + 2 * g

    if h < i:
        return ""First""
    elif h > i:
        return ""Second""
    else:
        return ""Friendship""

d = ['5 1 2 1 2\n', '3 3 1 1 1\n', '4 5 3 1 5\n']

b = ['First\n', 'Second\n', 'Friendship\n']

for i, c in enumerate(d):

    s, j, k, f, g = map(int, c.strip().split())
    e = a(s, j, k, f, g)
    print(f""Test case {i + 1}: {e == b[i].strip()} - Result: {e}, Expected: {b[i].strip()}"")"
976,E,Well played!,PROGRAMMING,"['greedy', 'sortings']","Recently Max has got himself into popular CCG ""BrainStone"". As ""BrainStone"" is a pretty intellectual game, Max has to solve numerous hard problems during the gameplay. Here is one of them:

Max owns *n* creatures, *i*-th of them can be described with two numbers — its health *hp**i* and its damage *dmg**i*. Max also has two types of spells in stock:
 1.  Doubles health of the creature (*hp**i* := *hp**i*·2); 1.  Assigns value of health of the creature to its damage (*dmg**i* := *hp**i*). 
Spell of first type can be used no more than *a* times in total, of the second type — no more than *b* times in total. Spell can be used on a certain creature multiple times. Spells can be used in arbitrary order. It isn't necessary to use all the spells.

Max is really busy preparing for his final exams, so he asks you to determine what is the maximal total damage of all creatures he can achieve if he uses spells in most optimal way.","The first line contains three integers *n*, *a*, *b* (1<=≤<=*n*<=≤<=2·105, 0<=≤<=*a*<=≤<=20, 0<=≤<=*b*<=≤<=2·105) — the number of creatures, spells of the first type and spells of the second type, respectively.

The *i*-th of the next *n* lines contain two number *hp**i* and *dmg**i* (1<=≤<=*hp**i*,<=*dmg**i*<=≤<=109) — description of the *i*-th creature.",Print single integer — maximum total damage creatures can deal.,"['2 1 1\n10 15\n6 1\n', '3 0 3\n10 8\n7 11\n5 2\n']","['27\n', '26\n']","In the first example Max should use the spell of the first type on the second creature, then the spell of the second type on the same creature. Then total damage will be equal to 15 + 6·2 = 27.

In the second example Max should use the spell of the second type on the first creature, then the spell of the second type on the third creature. Total damage will be equal to 10 + 11 + 5 = 26.",RUNTIME_ERROR,"import b
if locals()['__file__'][-2:] == 'py':
    b.stdin = open('in.txt', 'r')

a = lambda: list(map(int, input().split()))
n, a, b = a()
b = min(b, n)
f = lambda x: max(0, x[0] - x[1])
g = lambda x: (x[0] << a) - x[1]
p = [a() for i in range(n)]
s = sum(x[1] for x in p)
if b:
    p.sort(key=f, reverse=True)
    e = 0
    t = sum(f(x) for x in p[:b])
    for i in range(b):
        e = max(e, t - f(p[i]) + g(p[i]))
    for i in range(b, n):
        e = max(e, t - f(p[b - 1]) + g(p[i]))
print(s + e)","def m(a, a, b):

    s = sum(c for h, c in a)

    d = [(h - c) for h, c in a]

    e = [(h * 2 - c - c) for h, c in a]

    g = [(1, i, d[i]) for i in range(len(a))]
    g += [(2, i, e[i]) for i in range(len(a))]

    g = [f for f in g if f[2] > 0]

    g.sort(key=lambda x: x[2], reverse=True)

    t, u = 0, 0
    for r, i, i in g:
        if r == 1 and t < a:
            s += d[i]
            t += 1
        elif r == 2 and u < b:
            if a > 0 and t < a:
                s += d[i]
                t += 1
                s += (a[i][0] * 2) - a[i][1]
            else:
                s += (a[i][0]) - a[i][1]
            u += 1

        if t >= a and u >= b:
            break
    
    return s

def o(j):
    q = []
    for b in j:
        l = b.strip().split('\n')
        n, a, b = map(int, l[0].split())
        a = [tuple(map(int, k.split())) for k in l[1:]]
        q.append(m(a, a, b))
    return q

j = ['2 1 1\n10 15\n6 1\n', '3 0 3\n10 8\n7 11\n5 2\n']
n = o(j)
for p in n:
    print(p)"
690,C1,Brain Network (easy),PROGRAMMING,[],"One particularly well-known fact about zombies is that they move and think terribly slowly. While we still don't know why their movements are so sluggish, the problem of laggy thinking has been recently resolved. It turns out that the reason is not (as previously suspected) any kind of brain defect – it's the opposite! Independent researchers confirmed that the nervous system of a zombie is highly complicated – it consists of *n* brains (much like a cow has several stomachs). They are interconnected by brain connectors, which are veins capable of transmitting thoughts between brains. There are two important properties such a brain network should have to function properly: 
 1.  It should be possible to exchange thoughts between any two pairs of brains (perhaps indirectly, through other brains). 1.  There should be no redundant brain connectors, that is, removing any brain connector would make property 1 false. 
If both properties are satisfied, we say that the nervous system is valid. Unfortunately (?), if the system is not valid, the zombie stops thinking and becomes (even more) dead. Your task is to analyze a given nervous system of a zombie and find out whether it is valid.","The first line of the input contains two space-separated integers *n* and *m* (1<=≤<=*n*,<=*m*<=≤<=1000) denoting the number of brains (which are conveniently numbered from 1 to *n*) and the number of brain connectors in the nervous system, respectively. In the next *m* lines, descriptions of brain connectors follow. Every connector is given as a pair of brains *a* *b* it connects (1<=≤<=*a*,<=*b*<=≤<=*n*, *a*<=≠<=*b*).","The output consists of one line, containing either yes or no depending on whether the nervous system is valid.","['4 4\n1 2\n2 3\n3 1\n4 1\n', '6 5\n1 2\n2 3\n3 4\n4 5\n3 6\n']","['no\n', 'yes\n']",none,WRONG_ANSWER,"def c(b):
	global f,d
	if b in f:
		return
	f.add(b)
	for d in d[b]:
		c(d)
  
m,n = map(int,input().split())
if (n + 1) != m:
	print('no')
else:
	d = {}
	for a in range(m-1):
		x, y = map(int,input().split())
		if x not in d:
			d[x] = []
		if y not in d:
			d[y] = []
		d[x].append(y)
		d[y].append(x)
	f = set()
	c(1)
	f = list(f)
	e = list(range(1,m+1))
	if f == e:
		print('yes')
	else:
		print('no')","def i(n, m, a):
    from collections import c

    def f(n, q, g):
        q.add(n)
        for m in g[n]:
            if m not in q:
                f(m, q, g)

    g = c(list)
    for a, b in a:
        g[a].append(b)
        g[b].append(a)

    q = set()

    f(1, q, g)
    if len(q) != n:
        return ""no""

    if m != n - 1:
        return ""no""

    return ""yes""

def l(h):
    p = []
    for b in h:
        k = b.strip().split('\n')
        n, m = map(int, k[0].split())
        a = [tuple(map(int, j.split())) for j in k[1:]]
        p.append(i(n, m, a))
    return p

d = ['4 4\n1 2\n2 3\n3 1\n4 1\n', '6 5\n1 2\n2 3\n3 4\n4 5\n3 6\n']
e = l(d)
for o in e:
    print(o)"
302,A,Eugeny and Array,PROGRAMMING,['implementation'],"Eugeny has array *a*<==<=*a*1,<=*a*2,<=...,<=*a**n*, consisting of *n* integers. Each integer *a**i* equals to -1, or to 1. Also, he has *m* queries:
 -  Query number *i* is given as a pair of integers *l**i*, *r**i* (1<=≤<=*l**i*<=≤<=*r**i*<=≤<=*n*). -  The response to the query will be integer 1, if the elements of array *a* can be rearranged so as the sum *a**l**i*<=+<=*a**l**i*<=+<=1<=+<=...<=+<=*a**r**i*<==<=0, otherwise the response to the query will be integer 0. 
Help Eugeny, answer all his queries.","The first line contains integers *n* and *m* (1<=≤<=*n*,<=*m*<=≤<=2·105). The second line contains *n* integers *a*1,<=*a*2,<=...,<=*a**n* (*a**i*<==<=-1,<=1). Next *m* lines contain Eugene's queries. The *i*-th line contains integers *l**i*,<=*r**i* (1<=≤<=*l**i*<=≤<=*r**i*<=≤<=*n*).",Print *m* integers — the responses to Eugene's queries in the order they occur in the input.,"['2 3\n1 -1\n1 1\n1 2\n2 2\n', '5 5\n-1 1 1 1 -1\n1 1\n2 3\n3 5\n2 5\n1 5\n']","['0\n1\n0\n', '0\n1\n0\n1\n0\n']",none,TIME_LIMIT_EXCEEDED,"def e(g):
    return (int(g / 2) * 2 == g)

def d():
	a, i = map(int, input().split())

	b = input().split()
	f = b.count(""-1"")
	h = a-f

	for _ in range(i):
		l, r = map(int, input().split())
		j = r-l+1
		if not e(j):
			print(0)
		else:
			c = j//2
			if c <= h and c <= f:
				print(1)
			else:
				print(0)

d()","def a(n, m, b, m):

    e = b.count(1)
    f = b.count(-1)
    
    o = []
    for l, r in m:
        n = r - l + 1

        if n % 2 == 0 and e >= n // 2 and f >= n // 2:
            o.append(1)
        else:
            o.append(0)
    
    return o

def l(p):
    o = []
    for c in p:
        j = c.split('\n')

        n, m = map(int, j[0].split())

        b = list(map(int, j[1].split()))

        m = [tuple(map(int, i.split())) for i in j[2:m+2]]

        d = a(n, m, b, m)

        o.append('\n'.join(map(str, d)))
    
    return o

g = ['2 3\n1 -1\n1 1\n1 2\n2 2\n', '5 5\n-1 1 1 1 -1\n1 1\n2 3\n3 5\n2 5\n1 5\n']
h = l(g)

for k in h:
    print(k + '\n')"
864,B,Polycarp and Letters,PROGRAMMING,"['brute force', 'implementation', 'strings']","Polycarp loves lowercase letters and dislikes uppercase ones. Once he got a string *s* consisting only of lowercase and uppercase Latin letters.

Let *A* be a set of positions in the string. Let's call it pretty if following conditions are met:
 -  letters on positions from *A* in the string are all distinct and lowercase; -  there are no uppercase letters in the string which are situated between positions from *A* (i.e. there is no such *j* that *s*[*j*] is an uppercase letter, and *a*1<=&lt;<=*j*<=&lt;<=*a*2 for some *a*1 and *a*2 from *A*). 
Write a program that will determine the maximum number of elements in a pretty set of positions.","The first line contains a single integer *n* (1<=≤<=*n*<=≤<=200) — length of string *s*.

The second line contains a string *s* consisting of lowercase and uppercase Latin letters.",Print maximum number of elements in pretty set of positions for string *s*.,"['11\naaaaBaabAbA\n', '12\nzACaAbbaazzC\n', '3\nABC\n']","['2\n', '3\n', '0\n']","In the first example the desired positions might be 6 and 8 or 7 and 8. Positions 6 and 7 contain letters 'a', position 8 contains letter 'b'. The pair of positions 1 and 8 is not suitable because there is an uppercase letter 'B' between these position.

In the second example desired positions can be 7, 8 and 11. There are other ways to choose pretty set consisting of three elements.

In the third example the given string *s* does not contain any lowercase letters, so the answer is 0.",RUNTIME_ERROR,"import d,math,bisect,collections,itertools,heapq
from collections import defaultdict,deque
n=int(d.stdin.readline())
s=d.stdin.readline().strip()
b=""""
for i in range(1,n):
    if s[i-1]!=s[i]:
        b+=s[i-1]
if s[-1]!=s[-2]:
    b+=s[-1]
s=b

c=0
a=0
for i in s:
    if i.lower() == i :
        c+=1
    else:c=0
    a=max(a,c)
print(a)","def f(s):
    """"""
    Determine the maximum number of elements in a pretty set of positions.
    
    :param s: Input string containing lowercase and uppercase Latin letters.
    :return: Maximum number of elements in a pretty set of positions.
    """"""
    e = 0
    b = set()
    
    for a in s:
        if a.islower():
            b.add(a)
        elif a.isupper():
            e = max(e, len(b))
            b.clear()

    e = max(e, len(b))
    
    return e

def d():
    """"""
    Main function to read inputs and output the maximum number of elements 
    in a pretty set of positions.
    """"""
    import k
    c = k.stdin.read().strip().splitlines()
    g = len(c) // 2
    
    j = []
    for i in range(g):
        n = int(c[2*i])
        s = c[2*i + 1]
        i = f(s)
        j.append(i)
    
    for h in j:
        print(h)

if __name__ == ""__main__"":
    d()"
453,A,Little Pony and Expected Maximum,PROGRAMMING,['probabilities'],"Twilight Sparkle was playing Ludo with her friends Rainbow Dash, Apple Jack and Flutter Shy. But she kept losing. Having returned to the castle, Twilight Sparkle became interested in the dice that were used in the game.

The dice has *m* faces: the first face of the dice contains a dot, the second one contains two dots, and so on, the *m*-th face contains *m* dots. Twilight Sparkle is sure that when the dice is tossed, each face appears with probability . Also she knows that each toss is independent from others. Help her to calculate the expected maximum number of dots she could get after tossing the dice *n* times.","A single line contains two integers *m* and *n* (1<=≤<=*m*,<=*n*<=≤<=105).",Output a single real number corresponding to the expected maximum. The answer will be considered correct if its relative or absolute error doesn't exceed 10<=<=-<=4.,"['6 1\n', '6 3\n', '2 2\n']","['3.500000000000\n', '4.958333333333\n', '1.750000000000\n']","Consider the third test example. If you've made two tosses:
 1.  You can get 1 in the first toss, and 2 in the second. Maximum equals to 2. 1.  You can get 1 in the first toss, and 1 in the second. Maximum equals to 1. 1.  You can get 2 in the first toss, and 1 in the second. Maximum equals to 2. 1.  You can get 2 in the first toss, and 2 in the second. Maximum equals to 2. 
The probability of each outcome is 0.25, that is expectation equals to: 

You can read about expectation using the following link: http://en.wikipedia.org/wiki/Expected_value",OK,"def b(m, n):
    a = 0.0
    i = m
    while (i):
        a += (pow(i / m, n) - pow((i - 1) / m, n)) * i
        i = i - 1
    return a

m, n = map(int, input().split())

print(b(m, n))","def b(m, n):

    a = 0.0

    for k in range(1, m + 1):

        e = (k / m) ** n

        f = e - ((k - 1) / m) ** n

        a += k * f
    
    return a

c = ['6 1\n', '6 3\n', '2 2\n']

for d in c:
    m, n = map(int, d.split())
    g = b(m, n)

    print(f""{g:.12f}"")"
996,A,Hit the Lottery,PROGRAMMING,"['dp', 'greedy']","Allen has a LOT of money. He has $n$ dollars in the bank. For security reasons, he wants to withdraw it in cash (we will not disclose the reasons here). The denominations for dollar bills are $1$, $5$, $10$, $20$, $100$. What is the minimum number of bills Allen could receive after withdrawing his entire balance?",The first and only line of input contains a single integer $n$ ($1 \le n \le 10^9$).,Output the minimum number of bills that Allen could receive.,"['125\n', '43\n', '1000000000\n']","['3\n', '5\n', '10000000\n']","In the first sample case, Allen can withdraw this with a $100$ dollar bill, a $20$ dollar bill, and a $5$ dollar bill. There is no way for Allen to receive $125$ dollars in one or two bills.

In the second sample case, Allen can withdraw two $20$ dollar bills and three $1$ dollar bills.

In the third sample case, Allen can withdraw $100000000$ (ten million!) $100$ dollar bills.",TIME_LIMIT_EXCEEDED,"n = int(input())

b = [100, 20, 10, 5, 1]
i = 0
c = 0

while i < len(b) and n > 0:
    a = b[i]
    while n >= a:
        n -= a
        c += 1
    i += 1

print(c)","def e(n):

    d = [100, 20, 10, 5, 1]

    h = 0

    for a in d:
        if n == 0:
            break

        f = n // a
        h += f

        n %= a
    
    return h

b = [125, 43, 1000000000]
c = [e(n) for n in b]

for g in c:
    print(g)"
275,A,Lights Out,PROGRAMMING,['implementation'],"Lenny is playing a game on a 3<=×<=3 grid of lights. In the beginning of the game all lights are switched on. Pressing any of the lights will toggle it and all side-adjacent lights. The goal of the game is to switch all the lights off. We consider the toggling as follows: if the light was switched on then it will be switched off, if it was switched off then it will be switched on.

Lenny has spent some time playing with the grid and by now he has pressed each light a certain number of times. Given the number of times each light is pressed, you have to print the current state of each light.",The input consists of three rows. Each row contains three integers each between 0 to 100 inclusive. The *j*-th number in the *i*-th row is the number of times the *j*-th light of the *i*-th row of the grid is pressed.,"Print three lines, each containing three characters. The *j*-th character of the *i*-th line is ""1"" if and only if the corresponding light is switched on, otherwise it's ""0"".","['1 0 0\n0 0 0\n0 0 1\n', '1 0 1\n8 8 8\n2 0 3\n']","['001\n010\n100\n', '010\n011\n100\n']",none,OK,"from sys import g, stdout
def c():
	return g.readline().rstrip()

def d():
	return int(c())
 
def e():
	return list(map(int, c().split()))
 
def f():
	a=[[1,1,1],[1,1,1],[1,1,1]]
	for i in range(3):
		v=e()
		for j in range(3):
			if v[j]%2==1:
				for (a, b) in [(i,j),(i-1,j),(i+1,j),(i,j-1),(i,j+1)]:
					if a>=0 and b>=0 and a<3 and b<3:
						a[a][b]=1-a[a][b]
	print(""\n"".join("""".join(str(x) for x in v) for v in a))

f()","def p(m):

    g = [[1 for _ in range(3)] for _ in range(3)]

    d = [(0, 0), (0, 1), (1, 0), (0, -1), (-1, 0)]

    for i in range(3):
        for j in range(3):

            for e, f in d:
                j, k = i + e, j + f
                if 0 <= j < 3 and 0 <= k < 3:

                    g[j][k] ^= m[i][j] % 2

    n = '\n'.join(''.join(str(h) for h in o) for o in g)
    return n

b = ['1 0 0\n0 0 0\n0 0 1\n', '1 0 1\n8 8 8\n2 0 3\n']
c = []

for a in b:

    m = [list(map(int, i.split())) for i in a.strip().split('\n')]

    c.append(p(m))

for l in c:
    print(l)
    print()"
779,C,Dishonest Sellers,PROGRAMMING,"['constructive algorithms', 'greedy', 'sortings']","Igor found out discounts in a shop and decided to buy *n* items. Discounts at the store will last for a week and Igor knows about each item that its price now is *a**i*, and after a week of discounts its price will be *b**i*.

Not all of sellers are honest, so now some products could be more expensive than after a week of discounts.

Igor decided that buy at least *k* of items now, but wait with the rest of the week in order to save money as much as possible. Your task is to determine the minimum money that Igor can spend to buy all *n* items.","In the first line there are two positive integer numbers *n* and *k* (1<=≤<=*n*<=≤<=2·105, 0<=≤<=*k*<=≤<=*n*) — total number of items to buy and minimal number of items Igor wants to by right now.

The second line contains sequence of integers *a*1,<=*a*2,<=...,<=*a**n* (1<=≤<=*a**i*<=≤<=104) — prices of items during discounts (i.e. right now).

The third line contains sequence of integers *b*1,<=*b*2,<=...,<=*b**n* (1<=≤<=*b**i*<=≤<=104) — prices of items after discounts (i.e. after a week).","Print the minimal amount of money Igor will spend to buy all *n* items. Remember, he should buy at least *k* items right now.","['3 1\n5 4 6\n3 1 5\n', '5 3\n3 4 7 10 3\n4 5 5 12 5\n']","['10\n', '25\n']","In the first example Igor should buy item 3 paying 6. But items 1 and 2 he should buy after a week. He will pay 3 and 1 for them. So in total he will pay 6 + 3 + 1 = 10.

In the second example Igor should buy right now items 1, 2, 4 and 5, paying for them 3, 4, 10 and 3, respectively. Item 3 he should buy after a week of discounts, he will pay 5 for it. In total he will spend 3 + 4 + 10 + 3 + 5 = 25.",OK,"import f
from os import e
if (e.exists('input.txt') and e.exists('output.txt')):
    f.stdout = open('output.txt', 'w')
    f.stdin = open('input.txt', 'r')

def d():
    n, k = (int(i) for i in input().split())
    a = [int(i) for i in input().split()]
    b = [int(i) for i in input().split()]
    c = sorted([a[i] - b[i] for i in range(n)])
    a = sum(a)
    for b in c:
        if b < 0 or k > 0:
            k -= 1
        else:
            a -= b
    print(a)
                
d()","def j(n, k, b, e):

    l = [(b[i] - e[i], i) for i in range(n)]

    l.sort()

    m = 0
    i = 0

    a = []
    n = []

    for i in range(n):
        if i < k or l[i][0] <= 0:

            f = l[i][1]
            m += b[f]
            i += 1
            a.append(f)
        else:

            n.append(l[i][1])

    for f in n:
        m += e[f]
    
    return m

c = [
    ('3 1\n5 4 6\n3 1 5\n', '10\n'),
    ('5 3\n3 4 7 10 3\n4 5 5 12 5\n', '25\n')
]

for h, d in c:
    g = h.split('\n')
    n, k = map(int, g[0].split())
    b = list(map(int, g[1].split()))
    e = list(map(int, g[2].split()))

    k = j(n, k, b, e)
    print(k)"
