contestId,index,name,type,tags,problem-description,input-specification,output-specification,demo-input,demo-output,note,verdict,code,ai_generated_code
129,A,Cookies,PROGRAMMING,['implementation'],"Olga came to visit the twins Anna and Maria and saw that they have many cookies. The cookies are distributed into bags. As there are many cookies, Olga decided that it's no big deal if she steals a bag. However, she doesn't want the sisters to quarrel because of nothing when they divide the cookies. That's why Olga wants to steal a bag with cookies so that the number of cookies in the remaining bags was even, that is, so that Anna and Maria could evenly divide it into two (even 0 remaining cookies will do, just as any other even number). How many ways there are to steal exactly one cookie bag so that the total number of cookies in the remaining bags was even?",The first line contains the only integer *n* (1<=≤<=*n*<=≤<=100) — the number of cookie bags Anna and Maria have. The second line contains *n* integers *a**i* (1<=≤<=*a**i*<=≤<=100) — the number of cookies in the *i*-th bag.,Print in the only line the only number — the sought number of ways. If there are no such ways print 0.,"['1\n1\n', '10\n1 2 2 3 4 4 4 2 2 2\n', '11\n2 2 2 2 2 2 2 2 2 2 99\n']","['1\n', '8\n', '1\n']","In the first sample Olga should take the only bag so that the twins ended up with the even number of cookies.

In the second sample Olga can take any of five bags with two cookies or any of three bags with four cookies — 5 + 3 = 8 ways in total.

In the third sample, no matter which bag with two cookies Olga chooses, the twins are left with 2 * 9 + 99 = 117 cookies. Thus, Olga has only one option: to take the bag with 99 cookies.",WRONG_ANSWER,"def b(n, a):
    a = 0
    for i in range(n):
        for j in range(i+1, n+1):
            if sum(a[i:j]) % 2 == 1:
                a += 1
    return a

n = int(input())
a = list(map(int, input().split()))
print(b(n, a))","def b():
    n = int(input())
    a = list(map(int, input().split()))

    c = sorted(a)

    d = sorted(a)

    a = 0
    j = 0
    
    for i in range(n):

        if j < n and d[j] > c[i]:
            a += 1
            j += 1

    print(a)

b()"
82,A,Double Cola,PROGRAMMING,"['implementation', 'math']","Sheldon, Leonard, Penny, Rajesh and Howard are in the queue for a ""Double Cola"" drink vending machine; there are no other people in the queue. The first one in the queue (Sheldon) buys a can, drinks it and doubles! The resulting two Sheldons go to the end of the queue. Then the next in the queue (Leonard) buys a can, drinks it and gets to the end of the queue as two Leonards, and so on. This process continues ad infinitum.

For example, Penny drinks the third can of cola and the queue will look like this: Rajesh, Howard, Sheldon, Sheldon, Leonard, Leonard, Penny, Penny.

Write a program that will print the name of a man who will drink the *n*-th can.

Note that in the very beginning the queue looks like that: Sheldon, Leonard, Penny, Rajesh, Howard. The first person is Sheldon.","The input data consist of a single integer *n* (1<=≤<=*n*<=≤<=109).

It is guaranteed that the pretests check the spelling of all the five names, that is, that they contain all the five possible answers.","Print the single line — the name of the person who drinks the *n*-th can of cola. The cans are numbered starting from 1. Please note that you should spell the names like this: ""Sheldon"", ""Leonard"", ""Penny"", ""Rajesh"", ""Howard"" (without the quotes). In that order precisely the friends are in the queue initially.","['1\n', '6\n', '1802\n']","['Sheldon\n', 'Sheldon\n', 'Penny\n']",none,OK,"x = int(input())

n=1
b = [0]
def a(n):
  b.append(2**(n-1)*5 + b[n-1])
  return b[n]

while(x > a(n)):
  n = n+1

p = ((x - b[n-1] - 1) // 2**(n-1)) + 1

if(p == 1):
  print(""Sheldon"")
elif(p == 2):
  print(""Leonard"")
elif(p == 3):
  print(""Penny"")
elif(p == 4):
  print(""Rajesh"")
else:
  print(""Howard"")","def e():
    n = int(input())
    l = [int(i) for i in input().split()]
    l.sort()
    l.reverse()

    d = []

    for c in l:

        d.append(c)

        if c > 1:
            d.append(c - 1)

    from collections import a
    b = a(d)

    f = []

    for c in sorted(b.keys(), reverse=True):
        while b[c] >= 2:
            f.append(c)
            b[c] -= 2

    g = 0

    for i in range(0, len(f) - 1, 2):
        g += f[i] * f[i + 1]

    print(g)

if __name__ == ""__main__"":
    e()"
1,A,Theatre Square,PROGRAMMING,['math'],"Theatre Square in the capital city of Berland has a rectangular shape with the size *n*<=×<=*m* meters. On the occasion of the city's anniversary, a decision was taken to pave the Square with square granite flagstones. Each flagstone is of the size *a*<=×<=*a*.

What is the least number of flagstones needed to pave the Square? It's allowed to cover the surface larger than the Theatre Square, but the Square has to be covered. It's not allowed to break the flagstones. The sides of flagstones should be parallel to the sides of the Square.","The input contains three positive integer numbers in the first line: *n*,<=<=*m* and *a* (1<=≤<=<=*n*,<=*m*,<=*a*<=≤<=109).",Write the needed number of flagstones.,['6 6 4\n'],['4\n'],none,OK,"n,m,a=map(int,input().split())
a=n//a
b=m//a
if n//a<n/a:
    a=n//a+1
if m//a<m/a:
    b=m//a +1
c=a*b
print(c)","def b(c, h, f, g, i, n, m, d, e):

    if f != 0 and c[g] == ""<"" and not i.get((f, g), 0):
        i[(f, g)] = 1
        d[e] += 1
        b(c, h, f - 1, g, i, n, m, d, e)

    elif f != m - 1 and c[g] == "">"" and not i.get((f, g), 0):
        i[(f, g)] = 1
        d[e] += 1
        b(c, h, f + 1, g, i, n, m, d, e)

    if g != n - 1 and h[f] == ""v"" and not i.get((f, g), 0):
        i[(f, g)] = 1
        d[e] += 1
        b(c, h, f, g + 1, i, n, m, d, e)

    elif g != 0 and h[f] == ""^"" and not i.get((f, g), 0):
        i[(f, g)] = 1
        d[e] += 1
        b(c, h, f, g - 1, i, n, m, d, e)

def a(n, m, c, h):
    i = {}
    d = {0: 0}

    b(c, h, 0, 0, i, n, m, d, 0)

    return str(len(i) == n * m)

n, m = map(int, input().strip().split())
c = input().strip()
h = input().strip()

print(a(n, m, c, h))"
111,A,Petya and Inequiations,PROGRAMMING,['greedy'],"Little Petya loves inequations. Help him find *n* positive integers *a*1,<=*a*2,<=...,<=*a**n*, such that the following two conditions are satisfied:
-  *a*12<=+<=*a*22<=+<=...<=+<=*a**n*2<=≥<=*x*-  *a*1<=+<=*a*2<=+<=...<=+<=*a**n*<=≤<=*y*","The first line contains three space-separated integers *n*, *x* and *y* (1<=≤<=*n*<=≤<=105,<=1<=≤<=*x*<=≤<=1012,<=1<=≤<=*y*<=≤<=106).

Please do not use the %lld specificator to read or write 64-bit integers in С++. It is recommended to use cin, cout streams or the %I64d specificator.","Print *n* positive integers that satisfy the conditions, one integer per line. If such numbers do not exist, print a single number ""-1"". If there are several solutions, print any of them.","['5 15 15\n', '2 3 2\n', '1 99 11\n']","['4\n4\n1\n1\n2\n', '-1\n', '11\n']",none,OK,"n,x,y=map(int,input().split())
import b
a=n-1
if(x<=n-1):
    if(y>=n):
        for i in range(n):
            print(1)
    else:
        print(-1)
else:
    c=b.sqrt(x-a)
    if(c==int(c)):
        c=int(c)
        if(c+a<=y):
            for i in range(n-1):
                print(1)
            print(c)
        else:
            print(-1)
    else:
        c=int(c)
        c+=1
        if(c+a<=y):
            for i in range(n-1):
                print(1)
            print(c)
        else:
            print(-1)","g=input()
h=input()

def e(a, b):

    if a == b:
        return True

    if len(a) % 2 == 1:
        return False

    f = len(a) // 2
    a, b = a[:f], a[f:]
    c, d = b[:f], b[f:]

    return (e(a, c) and e(b, d)) or (e(a, d) and e(b, c))

if e(g, h):
    print(""YES"")
else:
    print(""NO"")"
59,A,Word,PROGRAMMING,"['implementation', 'strings']","Vasya is very upset that many people on the Net mix uppercase and lowercase letters in one word. That's why he decided to invent an extension for his favorite browser that would change the letters' register in every word so that it either only consisted of lowercase letters or, vice versa, only of uppercase ones. At that as little as possible letters should be changed in the word. For example, the word HoUse must be replaced with house, and the word ViP — with VIP. If a word contains an equal number of uppercase and lowercase letters, you should replace all the letters with lowercase ones. For example, maTRIx should be replaced by matrix. Your task is to use the given method on one given word.",The first line contains a word *s* — it consists of uppercase and lowercase Latin letters and possesses the length from 1 to 100.,"Print the corrected word *s*. If the given word *s* has strictly more uppercase letters, make the word written in the uppercase register, otherwise - in the lowercase one.","['HoUse\n', 'ViP\n', 'maTRIx\n']","['house\n', 'VIP\n', 'matrix\n']",none,WRONG_ANSWER,"N = 200
e = [0]*30

def a():
    n = int(input())
    for _ in range(n):
        d = input().strip()
        e.clear()
        e = [0]*30
        l = len(d)
        f = True
        c = 0
        b = 110
        for i in range(l):
            e[ord(d[i])-ord('a')] = 1
            c = max(c, ord(d[i])-ord('a'))
            b = min(b, ord(d[i])-ord('a'))
        for i in range(b, c+1):
            if e[i] == 0:
                f = False
                break
        if f and c-b+1 == l:
            print(""Yes"")
        else:
            print(""No"")","import itertools as it
import collections as d
import heapq as hp
import sys

I = lambda: list(map(int, input().split()))
a = d.defaultdict(list)
c = d.defaultdict(list)

n, a, b = I()
p = I()

b = [-1] * n

for i in range(n):
    if p[i] < a:
        b[i] = 0
    elif p[i] > b:
        b[i] = 1

for i in range(n):
    if b[i] == -1:
        if i == 0 or b[i - 1] == 0:
            b[i] = 0
        else:
            b[i] = 1

e = True
for i in range(n):
    if b[i] == 0 and p[i] < a:
        e = False
        break
    if b[i] == 1 and p[i] > b:
        e = False
        break

if e:
    print(""YES"")
    print("" "".join(map(str, b)))
else:
    print(""NO"")"
157,B,Trace,PROGRAMMING,"['geometry', 'sortings']","One day, as Sherlock Holmes was tracking down one very important criminal, he found a wonderful painting on the wall. This wall could be represented as a plane. The painting had several concentric circles that divided the wall into several parts. Some parts were painted red and all the other were painted blue. Besides, any two neighboring parts were painted different colors, that is, the red and the blue color were alternating, i. e. followed one after the other. The outer area of the wall (the area that lied outside all circles) was painted blue. Help Sherlock Holmes determine the total area of red parts of the wall.

Let us remind you that two circles are called concentric if their centers coincide. Several circles are called concentric if any two of them are concentric.",The first line contains the single integer *n* (1<=≤<=*n*<=≤<=100). The second line contains *n* space-separated integers *r**i* (1<=≤<=*r**i*<=≤<=1000) — the circles' radii. It is guaranteed that all circles are different.,Print the single real number — total area of the part of the wall that is painted red. The answer is accepted if absolute or relative error doesn't exceed 10<=-<=4.,"['1\n1\n', '3\n1 4 2\n']","['3.1415926536\n', '40.8407044967\n']","In the first sample the picture is just one circle of radius 1. Inner part of the circle is painted red. The area of the red part equals π × 1<sup class=""upper-index"">2</sup> = π.

In the second sample there are three circles of radii 1, 4 and 2. Outside part of the second circle is painted blue. Part between the second and the third circles is painted red. Part between the first and the third is painted blue. And, finally, the inner part of the first circle is painted red. Overall there are two red parts: the ring between the second and the third circles and the inner part of the first circle. Total area of the red parts is equal (π × 4<sup class=""upper-index"">2</sup> - π × 2<sup class=""upper-index"">2</sup>) + π × 1<sup class=""upper-index"">2</sup> = π × 12 + π = 13π",OK,"import c

n = int(input())
b = list(map(int, input().split()))
b.sort(reverse = True)

t = 0
for a in range(n):
    t += (-1 if a % 2 == 1 else 1) * b[a] ** 2

print(t * c.pi)","from sys import i
from collections import defaultdict

def h(c, f):
    e = -1
    a = [0] * (f + 1)
    for i in range(1, f + 1):
        a[i] = a[i - 1]
        for j in range(len(c)):
            if c[j][0] >= i + 1:
                break
            if c[j][0] >= i - c[j][1]:
                a[i] += 1
        e = max(e, len(c) - a[i])
    return e

def d():
    n = int(i.readline())
    b = []
    for _ in range(n):
        a, b = map(int, i.readline().split())
        b.append((a, b))
    b.sort()

    g = h(b, 1000000)
    print(g)

if __name__ == ""__main__"":
    d()"
863,A,Quasi-palindrome,PROGRAMMING,"['brute force', 'implementation']","Let quasi-palindromic number be such number that adding some leading zeros (possible none) to it produces a palindromic string. 

String *t* is called a palindrome, if it reads the same from left to right and from right to left.

For example, numbers 131 and 2010200 are quasi-palindromic, they can be transformed to strings ""131"" and ""002010200"", respectively, which are palindromes.

You are given some integer number *x*. Check if it's a quasi-palindromic number.",The first line contains one integer number *x* (1<=≤<=*x*<=≤<=109). This number is given without any leading zeroes.,"Print ""YES"" if number *x* is quasi-palindromic. Otherwise, print ""NO"" (without quotes).","['131\n', '320\n', '2010200\n']","['YES\n', 'NO\n', 'YES\n']",none,OK,"x=list(input())
x.reverse()
g=False
while len(x)>1:
    if x[0]=='0' and g==False:
        x.pop(0)
    else:
        g=True
        if x[0]!=x[-1]:
            print('NO')
            exit()
        else:
            x.pop(0)
            x.pop()
print(""YES"")","import c
import random

input = c.stdin.readline

n = int(input())

def a(b):
    if b < 2:
        return False
    for i in range(2, int(b**0.5) + 1):
        if b % i == 0:
            return False
    return True

if a(n - 2):
    print(2)
    print(2, n - 2)
else:

    if a(n - 6):
        print(3)
        print(3, 3, n - 6)
    else:

        if a(n - 10):
            print(3)
            print(5, 5, n - 10)
        else:

            print(2)
            print(3, n - 3)"
137,C,History,PROGRAMMING,['sortings'],"Polycarpus likes studying at school a lot and he is always diligent about his homework. Polycarpus has never had any problems with natural sciences as his great-great-grandfather was the great physicist Seinstein. On the other hand though, Polycarpus has never had an easy time with history.

Everybody knows that the World history encompasses exactly *n* events: the *i*-th event had continued from the year *a**i* to the year *b**i* inclusive (*a**i*<=&lt;<=*b**i*). Polycarpus easily learned the dates when each of *n* events started and ended (Polycarpus inherited excellent memory from his great-great-granddad). But the teacher gave him a more complicated task: Polycaprus should know when all events began and ended and he should also find out for each event whether it includes another event. Polycarpus' teacher thinks that an event *j* includes an event *i* if *a**j*<=&lt;<=*a**i* and *b**i*<=&lt;<=*b**j*. Your task is simpler: find the number of events that are included in some other event.","The first input line contains integer *n* (1<=≤<=*n*<=≤<=105) which represents the number of events. Next *n* lines contain descriptions of the historical events, one event per line. The *i*<=+<=1 line contains two integers *a**i* and *b**i* (1<=≤<=*a**i*<=&lt;<=*b**i*<=≤<=109) — the beginning and the end of the *i*-th event. No two events start or finish in the same year, that is, *a**i*<=≠<=*a**j*,<=*a**i*<=≠<=*b**j*,<=*b**i*<=≠<=*a**j*,<=*b**i*<=≠<=*b**j* for all *i*, *j* (where *i*<=≠<=*j*). Events are given in arbitrary order.",Print the only integer — the answer to the problem.,"['5\n1 10\n2 9\n3 8\n4 7\n5 6\n', '5\n1 100\n2 50\n51 99\n52 98\n10 60\n', '1\n1 1000000000\n']","['4\n', '4\n', '0\n']","In the first example the fifth event is contained in the fourth. Similarly, the fourth event is contained in the third, the third — in the second and the second — in the first.

In the second example all events except the first one are contained in the first.

In the third example only one event, so the answer is 0.",TIME_LIMIT_EXCEEDED,"n = int(input())
a=[]
for _ in range(n):
    x,y = map(int,input().split())
    a.append((x,y))
c=0
a.sort(key=lambda a:a[0])

d = []
for i in range(n):
    c = a[i][0]
    b = a[i][1]
    for j in range(i+1,n):
        if j not in d:
            if a[j][1]<=b and a[j][0]>=c:
                c+=1
                d.append(j)

print (c)","a = ""abcdefghijklmnopqrstuvwxyz""
n = int(input(""""))
s = input("""")

s = s.lower()

c = set(s)

if all(b in c for b in a):
    print(""YES"")
else:
    print(""NO"")"
175,A,Robot Bicorn Attack,PROGRAMMING,"['brute force', 'implementation']","Vasya plays Robot Bicorn Attack.

The game consists of three rounds. For each one a non-negative integer amount of points is given. The result of the game is the sum of obtained points. Vasya has already played three rounds and wrote obtained points one by one (without leading zeros) into the string *s*. Vasya decided to brag about his achievement to the friends. However, he has forgotten how many points he got for each round. The only thing he remembers is the string *s*.

Help Vasya to find out what is the maximum amount of points he could get. Take into account that Vasya played Robot Bicorn Attack for the first time, so he could not get more than 1000000 (106) points for one round.",The only line of input contains non-empty string *s* obtained by Vasya. The string consists of digits only. The string length does not exceed 30 characters.,Print the only number — the maximum amount of points Vasya could get. If Vasya is wrong and the string could not be obtained according to the rules then output number -1.,"['1234\n', '9000\n', '0009\n']","['37\n', '90\n', '-1\n']","In the first example the string must be split into numbers 1, 2 and 34.

In the second example the string must be split into numbers 90, 0 and 0. 

In the third example the string is incorrect, because after splitting the string into 3 numbers number 00 or 09 will be obtained, but numbers cannot have leading zeroes.",WRONG_ANSWER,"a=input()
s=len(a)
a=-1
for i in range(s-2):
	for j in range(i+1,s-1):
		if (i+1>0+1 and a[0]==""0"") or (j+1>i+2 and a[i+1]==""0"") or (s>j+2 and a[j+1]==""0""):
			continue
		a=max(a,int(a[0:i+1])+int(a[i+1:j+1])+int(a[j+1:s]))
print(a)","s = input().split(' ')
s = [int(i) for i in s]
s.sort()

if s[0] + s[1] > s[2]:
    print(""TRIANGLE"")

elif s[0] + s[1] == s[2]:
    print(""SEGMENT"")

else:
    print(""IMPOSSIBLE"")"
598,D,Igor In the Museum,PROGRAMMING,"['dfs and similar', 'graphs', 'shortest paths']","Igor is in the museum and he wants to see as many pictures as possible.

Museum can be represented as a rectangular field of *n*<=×<=*m* cells. Each cell is either empty or impassable. Empty cells are marked with '.', impassable cells are marked with '*'. Every two adjacent cells of different types (one empty and one impassable) are divided by a wall containing one picture.

At the beginning Igor is in some empty cell. At every moment he can move to any empty cell that share a side with the current one.

For several starting positions you should calculate the maximum number of pictures that Igor can see. Igor is able to see the picture only if he is in the cell adjacent to the wall with this picture. Igor have a lot of time, so he will examine every picture he can see.","First line of the input contains three integers *n*, *m* and *k* (3<=≤<=*n*,<=*m*<=≤<=1000,<=1<=≤<=*k*<=≤<=*min*(*n*·*m*,<=100<=000)) — the museum dimensions and the number of starting positions to process.

Each of the next *n* lines contains *m* symbols '.', '*' — the description of the museum. It is guaranteed that all border cells are impassable, so Igor can't go out from the museum.

Each of the last *k* lines contains two integers *x* and *y* (1<=≤<=*x*<=≤<=*n*,<=1<=≤<=*y*<=≤<=*m*) — the row and the column of one of Igor's starting positions respectively. Rows are numbered from top to bottom, columns — from left to right. It is guaranteed that all starting positions are empty cells.","Print *k* integers — the maximum number of pictures, that Igor can see if he starts in corresponding position.","['5 6 3\n******\n*..*.*\n******\n*....*\n******\n2 2\n2 5\n4 3\n', '4 4 1\n****\n*..*\n*.**\n****\n3 2\n']","['6\n4\n10\n', '8\n']",none,TIME_LIMIT_EXCEEDED,"def a(x, y, n, m, e, k):
    if x < 0 or x >= n or y < 0 or y >= m or k[x][y] or e[x][y] == '*':
        return 0

    k[x][y] = True
    g = 0

    for b, c in ((1, 0), (-1, 0), (0, 1), (0, -1)):
        if 0 <= x + b < n and 0 <= y + c < m and e[x + b][y + c] == '*':
            g += 1
        else:
            g += a(x + b, y + c, n, m, e, k)

    return g

def d(n, m, k, e, j):
    i = []
    for x, y in j:
        k = [[False] * m for _ in range(n)]
        h = a(x - 1, y - 1, n, m, e, k)
        i.append(h)

    return i

n, m, k = map(int, input().split())
e = [input() for _ in range(n)]
j = [tuple(map(int, input().split())) for _ in range(k)]

h = d(n, m, k, e, j)

for f in h:
    print(f)","class a:
    def __init__(e):
        e.n = int(input())
        e.a = int(input())

    def g(e):
        a = [int(b) for b in str(e.a) if int(b) > 1]
        d = []

        for c in a:
            if c == 2:
                d.append(2)
            elif c == 3:
                d.append(3)
            elif c == 4:
                d.extend([3, 2, 2])
            elif c == 5:
                d.append(5)
            elif c == 6:
                d.extend([5, 3])
            elif c == 7:
                d.append(7)
            elif c == 8:
                d.extend([7, 2, 2, 2])
            elif c == 9:
                d.extend([7, 3, 3, 2])

        d.sort(reverse=True)

        print(''.join(map(str, d)))

if __name__ == ""__main__"":
    f = a()
    f.g()"
938,A,Word Correction,PROGRAMMING,['implementation'],"Victor tries to write his own text editor, with word correction included. However, the rules of word correction are really strange.

Victor thinks that if a word contains two consecutive vowels, then it's kinda weird and it needs to be replaced. So the word corrector works in such a way: as long as there are two consecutive vowels in the word, it deletes the first vowel in a word such that there is another vowel right before it. If there are no two consecutive vowels in the word, it is considered to be correct.

You are given a word *s*. Can you predict what will it become after correction?

In this problem letters a, e, i, o, u and y are considered to be vowels.","The first line contains one integer *n* (1<=≤<=*n*<=≤<=100) — the number of letters in word *s* before the correction.

The second line contains a string *s* consisting of exactly *n* lowercase Latin letters — the word before the correction.",Output the word *s* after the correction.,"['5\nweird\n', '4\nword\n', '5\naaeaa\n']","['werd\n', 'word\n', 'a\n']","Explanations of the examples:
 1.  There is only one replace: weird <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/70a0795f45d32287dba0eb83fc4a3f470c6e5537.png"" style=""max-width: 100.0%;max-height: 100.0%;""/> werd;1.  No replace needed since there are no two consecutive vowels;1.  aaeaa <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/70a0795f45d32287dba0eb83fc4a3f470c6e5537.png"" style=""max-width: 100.0%;max-height: 100.0%;""/> aeaa <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/70a0795f45d32287dba0eb83fc4a3f470c6e5537.png"" style=""max-width: 100.0%;max-height: 100.0%;""/> aaa <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/70a0795f45d32287dba0eb83fc4a3f470c6e5537.png"" style=""max-width: 100.0%;max-height: 100.0%;""/> aa <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/70a0795f45d32287dba0eb83fc4a3f470c6e5537.png"" style=""max-width: 100.0%;max-height: 100.0%;""/> a.",OK,"d  = ['a', 'e', 'i', 'o', 'u', 'y']

def e(s):
    b = []
    b.append(s[0])
    a = 0
    c = 1
    while c < len(s):
        if not s[a] in d or not s[c] in d:
            b.append(s[c])
            a = c
        c += 1
    return ''.join(b)
    
n = int(input())
s = input()
print(e(s))","n = int(input())

def a(n):
    if n == 0 or n == 1:
        return False
    i = 2
    while i * i <= n:
        if n % i == 0:
            return False
        i += 1
    return True

def b(n):
    if n <= 2:
        return 1
    for i in range(n // 2, 0, -1):
        if n % i == 0 and i != n:
            return i
    return 1

if a(n):
    print(n - 1)
else:
    print(b(n))"
218,B,Airport,PROGRAMMING,['implementation'],"Lolek and Bolek are about to travel abroad by plane. The local airport has a special ""Choose Your Plane"" offer. The offer's conditions are as follows:
 -  it is up to a passenger to choose a plane to fly on; -  if the chosen plane has *x* (*x*<=&gt;<=0) empty seats at the given moment, then the ticket for such a plane costs *x* zlotys (units of Polish currency). 
The only ticket office of the airport already has a queue of *n* passengers in front of it. Lolek and Bolek have not stood in the queue yet, but they are already wondering what is the maximum and the minimum number of zlotys the airport administration can earn if all *n* passengers buy tickets according to the conditions of this offer?

The passengers buy tickets in turn, the first person in the queue goes first, then goes the second one, and so on up to *n*-th person.","The first line contains two integers *n* and *m* (1<=≤<=*n*,<=*m*<=≤<=1000) — the number of passengers in the queue and the number of planes in the airport, correspondingly. The next line contains *m* integers *a*1,<=*a*2,<=...,<=*a**m* (1<=≤<=*a**i*<=≤<=1000) — *a**i* stands for the number of empty seats in the *i*-th plane before the ticket office starts selling tickets.

The numbers in the lines are separated by a space. It is guaranteed that there are at least *n* empty seats in total.","Print two integers — the maximum and the minimum number of zlotys that the airport administration can earn, correspondingly.","['4 3\n2 1 1\n', '4 3\n2 2 2\n']","['5 5\n', '7 6\n']","In the first test sample the number of passengers is equal to the number of empty seats, so regardless of the way the planes are chosen, the administration will earn the same sum.

In the second sample the sum is maximized if the 1-st person in the queue buys a ticket to the 1-st plane, the 2-nd person — to the 2-nd plane, the 3-rd person — to the 3-rd plane, the 4-th person — to the 1-st plane. The sum is minimized if the 1-st person in the queue buys a ticket to the 1-st plane, the 2-nd person — to the 1-st plane, the 3-rd person — to the 2-nd plane, the 4-th person — to the 2-nd plane.",OK,"n, m = map(int,input().split())
l = list(map(int,input().split()))

def g(f):
	A = l[:]; s = 0
	for _ in range(n):
		i = A.index(f(A)); s += A[i]

		if A[i] > 1: A[i] -= 1;
		else:
			A.pop(i)
	return s
print (g(max), g(min))","from collections import defaultdict, deque, Counter
from sys import k, l
from heapq import heappush, heappop
import math
import io
import os
import math
import bisect

def b(i):
    if i == 0:
        return {0}
    e = set()
    while i > 0:
        e.add(i % 7)
        i //= 7
    return e

def d(n, m):
    c = 0
    for h in range(n + 1):
        for g in range(m):

            f = b(h)
            h = b(g)

            a = f.union(h)

            if len(a) == len(f) + len(h):
                c += 1
    return c

n, m = map(int, k.readline().strip().split())

j = d(n, m)
l.write(str(j) + '\n')"
431,A,Black Square,PROGRAMMING,['implementation'],"Quite recently, a very smart student named Jury decided that lectures are boring, so he downloaded a game called ""Black Square"" on his super cool touchscreen phone.

In this game, the phone's screen is divided into four vertical strips. Each second, a black square appears on some of the strips. According to the rules of the game, Jury must use this second to touch the corresponding strip to make the square go away. As Jury is both smart and lazy, he counted that he wastes exactly *a**i* calories on touching the *i*-th strip.

You've got a string *s*, describing the process of the game and numbers *a*1,<=*a*2,<=*a*3,<=*a*4. Calculate how many calories Jury needs to destroy all the squares?","The first line contains four space-separated integers *a*1, *a*2, *a*3, *a*4 (0<=≤<=*a*1,<=*a*2,<=*a*3,<=*a*4<=≤<=104).

The second line contains string *s* (1<=≤<=|*s*|<=≤<=105), where the *і*-th character of the string equals ""1"", if on the *i*-th second of the game the square appears on the first strip, ""2"", if it appears on the second strip, ""3"", if it appears on the third strip, ""4"", if it appears on the fourth strip.",Print a single integer — the total number of calories that Jury wastes.,"['1 2 3 4\n123214\n', '1 5 3 2\n11221\n']","['13\n', '13\n']",none,OK,"n = list(map(int, input().strip().split()))
m = input()
s = 0
for i in range(len(m)):
    s += n[int(m[i])-1]
print(s)","from decimal import *
import math
import sys

e = """"

def j(d, b):
    i = """"
    while d >= b:
        f = d % b
        d //= b
        i = str(f) + i
    i = str(d) + i
    return i

def c(a, s):
    a = list(a)
    h = sorted(s, reverse=True)
    j = 0

    for i in range(len(a)):
        if j < len(h) and h[j] > a[i]:
            a[i] = h[j]
            j += 1
    
    return ''.join(a)

if __name__ == ""__main__"":
    a = input().strip()
    s = input().strip()
    g = c(a, s)
    print(g)"
719,A,Vitya in the Countryside,PROGRAMMING,['implementation'],"Every summer Vitya comes to visit his grandmother in the countryside. This summer, he got a huge wart. Every grandma knows that one should treat warts when the moon goes down. Thus, Vitya has to catch the moment when the moon is down.

Moon cycle lasts 30 days. The size of the visible part of the moon (in Vitya's units) for each day is 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, and then cycle repeats, thus after the second 1 again goes 0.

As there is no internet in the countryside, Vitya has been watching the moon for *n* consecutive days and for each of these days he wrote down the size of the visible part of the moon. Help him find out whether the moon will be up or down next day, or this cannot be determined by the data he has.","The first line of the input contains a single integer *n* (1<=≤<=*n*<=≤<=92) — the number of consecutive days Vitya was watching the size of the visible part of the moon. 

The second line contains *n* integers *a**i* (0<=≤<=*a**i*<=≤<=15) — Vitya's records.

It's guaranteed that the input data is consistent.","If Vitya can be sure that the size of visible part of the moon on day *n*<=+<=1 will be less than the size of the visible part on day *n*, then print ""DOWN"" at the only line of the output. If he might be sure that the size of the visible part will increase, then print ""UP"". If it's impossible to determine what exactly will happen with the moon, print -1.","['5\n3 4 5 6 7\n', '7\n12 13 14 15 14 13 12\n', '1\n8\n']","['UP\n', 'DOWN\n', '-1\n']","In the first sample, the size of the moon on the next day will be equal to 8, thus the answer is ""UP"".

In the second sample, the size of the moon on the next day will be 11, thus the answer is ""DOWN"".

In the third sample, there is no way to determine whether the size of the moon on the next day will be 7 or 9, thus the answer is -1.",OK,"n=int(input())
l=list(map(int,input().split()))
if n==1 and l[0]!=15 and l[0]!=0 :
    print(-1)
else :
    if l[n-1]==15 :
        print('DOWN')
    if l[n-1]==0 :
        print('UP')
    if l[n-1]!=15 and l[n-1]!=0 and n!=1 :
        if l[n-1]-l[n-2]>0 :
            print('UP')
        else :
            print('DOWN')","n = int(input())

def f(n):
    if n == 1 or n == 2:
        return 1
    else:
        return f(n - 1) + f(n - 2)

b = set()
i = 1
while True:
    a = f(i)
    if a > n:
        break
    b.add(a)
    i += 1

c = ''.join(['O' if j in b else 'o' for j in range(1, n + 1)])

print(c)"
